Tipo de Delito: Nivel 1;Tipo de Delito: Nivel 2;Tipo de Delito: Nivel 3;Tipo de Delito: Nivel 4;Nacionalidad;Periodo;Total
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;País de Europa menos UE27_2020;2018;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;País de Europa menos UE27_2020;2017;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;País de Europa menos UE27_2020;2016;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;País de Europa menos UE27_2020;2015;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;País de Europa menos UE27_2020;2014;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;País de Europa menos UE27_2020;2013;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2024;10.383
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2023;8.066
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2022;6.866
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2021;5.981
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2020;4.457
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2019;6.271
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2018;5.263
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2017;5.078
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2016;4.135
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2015;1.520
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2014;719
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Africa;2013;639
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2024;6.939
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2023;5.783
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2022;4.669
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2021;5.041
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2020;4.684
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2019;6.123
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2018;5.131
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2017;4.400
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2016;3.315
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2015;1.262
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2014;748
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De América;2013;766
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2024;497
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2023;425
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2022;380
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2021;459
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2020;392
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2019;578
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2018;612
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2017;591
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2016;475
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2015;190
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2014;104
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Asia;2013;116
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2024;6
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2023;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2022;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2021;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2020;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2019;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2018;4
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2017;9
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2016;5
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2015;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2014;2
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.1 Hurtos;;De Oceanía;2013;29
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2024;25.572
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2023;21.414
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2022;23.210
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2021;22.564
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2020;18.149
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2019;24.004
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2018;25.756
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2017;27.713
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2016;28.758
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2015;29.499
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2014;30.815
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Total;2013;30.509
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2024;16.183
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2023;14.138
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2022;15.900
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2021;15.965
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2020;12.898
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2019;17.617
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2018;19.462
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2017;21.212
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2016;22.084
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2015;22.524
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2014;23.460
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;Española;2013;22.855
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2024;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2023;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2022;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2021;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2020;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2019;1.774
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2018;2.034
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2017;2.187
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2016;2.561
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2015;2.733
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2014;2.902
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE28 sin España;2013;2.919
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2024;1.302
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2023;1.091
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2022;1.356
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2021;1.445
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2020;1.163
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2019;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2018;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2017;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2016;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2015;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2014;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de la UE27_2020 sin España;2013;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2024;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2023;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2022;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2021;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2020;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2019;513
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2018;430
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2017;438
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2016;393
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2015;369
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2014;327
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE28;2013;223
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2024;518
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2023;418
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2022;441
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2021;426
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2020;427
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2019;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2018;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2017;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2016;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2015;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2014;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;País de Europa menos UE27_2020;2013;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2024;6.137
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2023;4.641
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2022;4.351
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2021;3.655
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2020;2.680
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2019;2.929
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2018;2.743
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2017;2.675
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2016;2.427
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2015;2.571
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2014;2.724
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De Africa;2013;2.922
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2024;1.326
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2023;1.061
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2022;1.049
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2021;976
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2020;891
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2019;1.063
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2018;1.011
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2017;1.104
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2016;1.177
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2015;1.215
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2014;1.285
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.2 Robos;;De América;2013;1.389
